51 falc_51z.dat
-5.970279e-05 1.920000e+08 8.052483e+03 4.608617e-01 8.632721e-02 0.000000e+00 5.103245e-13 0.000000e+00 6.670894e+05 0.000000e+00 7.853980e-01 1.047200e+00
-5.881563e-05 1.880000e+08 7.872949e+03 5.096860e-01 8.665685e-02 0.000000e+00 5.939278e-13 0.000000e+00 6.521035e+05 0.000000e+00 7.853980e-01 1.047200e+00
-5.805981e-05 1.840000e+08 7.732664e+03 5.673748e-01 8.741794e-02 0.000000e+00 6.931372e-13 0.000000e+00 6.372830e+05 0.000000e+00 7.853980e-01 1.047200e+00
-5.738272e-05 1.800000e+08 7.615857e+03 6.351897e-01 8.845788e-02 0.000000e+00 8.062455e-13 0.000000e+00 6.226821e+05 0.000000e+00 7.853980e-01 1.047200e+00
-5.680182e-05 1.760000e+08 7.517130e+03 7.188550e-01 8.938064e-02 0.000000e+00 9.582924e-13 0.000000e+00 6.087056e+05 0.000000e+00 7.853980e-01 1.047200e+00
-5.623604e-05 1.720000e+08 7.421243e+03 8.149259e-01 9.029248e-02 0.000000e+00 1.116455e-12 0.000000e+00 5.948272e+05 0.000000e+00 7.853980e-01 1.047200e+00
-5.575145e-05 1.680000e+08 7.337061e+03 9.354471e-01 9.085879e-02 0.000000e+00 1.349593e-12 0.000000e+00 5.801094e+05 0.000000e+00 7.853980e-01 1.047200e+00
-5.527766e-05 1.640000e+08 7.254435e+03 1.075575e+00 9.138134e-02 0.000000e+00 1.592690e-12 0.000000e+00 5.652801e+05 0.000000e+00 7.853980e-01 1.047200e+00
-5.483988e-05 1.600000e+08 7.181283e+03 1.245502e+00 9.225753e-02 0.000000e+00 1.915242e-12 0.000000e+00 5.509693e+05 0.000000e+00 7.853980e-01 1.047200e+00
-5.442783e-05 1.560000e+08 7.114900e+03 1.449605e+00 9.339589e-02 0.000000e+00 2.294569e-12 0.000000e+00 5.370291e+05 0.000000e+00 7.853980e-01 1.047200e+00
-5.403293e-05 1.520000e+08 7.048209e+03 1.702320e+00 9.480760e-02 0.000000e+00 2.801066e-12 0.000000e+00 5.227620e+05 0.000000e+00 7.853980e-01 1.047200e+00
-5.365702e-05 1.480000e+08 6.981174e+03 2.019019e+00 9.653332e-02 0.000000e+00 3.448542e-12 0.000000e+00 5.081327e+05 0.000000e+00 7.853980e-01 1.047200e+00
-5.328111e-05 1.440000e+08 6.914139e+03 2.394637e+00 9.829045e-02 0.000000e+00 4.096018e-12 0.000000e+00 4.935034e+05 0.000000e+00 7.853980e-01 1.047200e+00
-5.291987e-05 1.400000e+08 6.848129e+03 2.895048e+00 1.011008e-01 0.000000e+00 5.269688e-12 0.000000e+00 4.772415e+05 0.000000e+00 7.853980e-01 1.047200e+00
-5.255959e-05 1.360000e+08 6.782187e+03 3.504445e+00 1.040609e-01 0.000000e+00 6.477989e-12 0.000000e+00 4.608722e+05 0.000000e+00 7.853980e-01 1.047200e+00
-5.219964e-05 1.320000e+08 6.713262e+03 4.267414e+00 1.067712e-01 0.000000e+00 8.073417e-12 0.000000e+00 4.434168e+05 0.000000e+00 7.853980e-01 1.047200e+00
-5.184029e-05 1.280000e+08 6.639043e+03 5.251645e+00 1.089415e-01 0.000000e+00 1.035633e-11 0.000000e+00 4.240324e+05 0.000000e+00 7.853980e-01 1.047200e+00
-5.148029e-05 1.240000e+08 6.564148e+03 6.472631e+00 1.110580e-01 0.000000e+00 1.279598e-11 0.000000e+00 4.045166e+05 0.000000e+00 7.853980e-01 1.047200e+00
-5.111175e-05 1.200000e+08 6.480256e+03 8.139540e+00 1.118930e-01 0.000000e+00 1.732618e-11 0.000000e+00 3.832499e+05 0.000000e+00 7.853980e-01 1.047200e+00
-5.074321e-05 1.160000e+08 6.396363e+03 1.023573e+01 1.127343e-01 0.000000e+00 2.185638e-11 0.000000e+00 3.619831e+05 0.000000e+00 7.853980e-01 1.047200e+00
-5.035289e-05 1.120000e+08 6.312310e+03 1.310879e+01 1.133027e-01 0.000000e+00 2.963195e-11 0.000000e+00 3.401185e+05 0.000000e+00 7.853980e-01 1.047200e+00
-4.995258e-05 1.080000e+08 6.228184e+03 1.692925e+01 1.137456e-01 0.000000e+00 3.889474e-11 0.000000e+00 3.179799e+05 0.000000e+00 7.853980e-01 1.047200e+00
-4.952886e-05 1.040000e+08 6.136224e+03 2.201613e+01 1.126333e-01 0.000000e+00 5.238223e-11 0.000000e+00 2.966020e+05 0.000000e+00 7.853980e-01 1.047200e+00
-4.907376e-05 1.000000e+08 6.033765e+03 2.890037e+01 1.094982e-01 0.000000e+00 7.153316e-11 0.000000e+00 2.762438e+05 0.000000e+00 7.853980e-01 1.047200e+00
